user_id,item_id,story,casting,direction,images,music,rating
ca4LeJ.beiDyKszVTR.Io8.oBM0-/,339967,1,5,5,5,5,5
ca4LeJ.beiDyKszVTR.Io8.oBM0-/,346540,1,3,3,3,5,3
ca4LeJ.beiDyKszVTR.Io8.oBM0-/,330912,1,5,5,5,5,5
ca4LeJ.beiDyKszVTR.Io8.oBM0-/,25599,1,5,5,5,5,5
ca4LeJ.beiDyKszVTR.Io8.oBM0-/,237755,1,3,5,5,5,5
ca4LeJ.beiDyKszVTR.Io8.oBM0-/,233956,1,5,5,5,5,5
ca4LeJ.beiDyKszVTR.Io8.oBM0-/,336078,1,5,5,5,5,5
cnFVhc6BZjdMOvPBRg--/,335609,1,5,3,3,5,5
cnFVhc6BZjdMOvPBRg--/,326220,1,5,3,3,3,3
cnFVhc6BZjdMOvPBRg--/,337503,1,5,5,5,5,5
cnFVhc6BZjdMOvPBRg--/,335800,1,3,3,3,5,5
cnFVhc6BZjdMOvPBRg--/,329992,1,3,3,1,3,3
cnFVhc6BZjdMOvPBRg--/,335565,1,5,5,5,3,5
cnFVhc6BZjdMOvPBRg--/,338120,1,3,3,3,3,3
cnFVhc6BZjdMOvPBRg--/,18502,1,3,5,3,5,3
cnFVhc6BZjdMOvPBRg--/,22047,1,5,3,3,3,5
cnFVhc6BZjdMOvPBRg--/,334301,1,3,3,5,3,3
cnFVhc6BZjdMOvPBRg--/,330417,1,1,3,3,1,3
cnFVhc6BZjdMOvPBRg--/,335824,1,5,5,3,5,5
cnFVhc6BZjdMOvPBRg--/,338075,1,5,3,3,3,5
cnFVhc6BZjdMOvPBRg--/,10584,1,5,5,5,3,5
cnFVhc6BZjdMOvPBRg--/,336078,1,5,3,3,3,5
cnFVhc6BZjdMOvPBRg--/,336172,1,3,3,3,1,3
cnFVhc6BZjdMOvPBRg--/,330138,1,3,3,3,3,3
cnFVhc6BZjdMOvPBRg--/,335765,1,1,1,3,1,3
cnFVhc6BZjdMOvPBRg--/,51461,1,5,3,3,5,5
cnFVhc6BZjdMOvPBRg--/,7667,1,5,5,5,5,5
d850BbWddCAMk7DRv2k-/,322281,1,3,5,5,3,3
d850BbWddCAMk7DRv2k-/,321450,1,5,5,5,3,5
d850BbWddCAMk7DRv2k-/,161722,1,1,1,1,1,5
d850BbWddCAMk7DRv2k-/,322208,1,5,5,3,3,5
d850BbWddCAMk7DRv2k-/,241603,1,5,5,3,5,5
d850BbWddCAMk7DRv2k-/,326512,1,3,1,3,3,1
d850BbWddCAMk7DRv2k-/,325271,1,5,5,5,3,5
d850BbWddCAMk7DRv2k-/,346540,1,3,5,5,5,5
d850BbWddCAMk7DRv2k-/,336483,1,5,3,3,3,3
d850BbWddCAMk7DRv2k-/,327496,1,3,3,3,3,5
d850BbWddCAMk7DRv2k-/,346337,1,5,3,3,5,5
d850BbWddCAMk7DRv2k-/,344447,1,3,3,3,3,5
d850BbWddCAMk7DRv2k-/,90405,1,5,3,3,1,5
d850BbWddCAMk7DRv2k-/,346338,1,5,3,5,3,5
d850BbWddCAMk7DRv2k-/,327966,1,3,5,5,5,5
d850BbWddCAMk7DRv2k-/,322265,1,5,3,3,3,3
d850BbWddCAMk7DRv2k-/,327384,1,3,3,3,3,5
d850BbWddCAMk7DRv2k-/,345366,1,3,3,3,3,5
d850BbWddCAMk7DRv2k-/,348170,1,3,3,5,3,3
d850BbWddCAMk7DRv2k-/,325798,1,5,3,3,3,5
dIzwJTyZZy0M0WGdIiMbw_E-/,159465,1,1,1,1,1,3
dIzwJTyZZy0M0WGdIiMbw_E-/,149497,1,5,5,5,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,236430,1,5,3,3,3,3
dIzwJTyZZy0M0WGdIiMbw_E-/,83642,1,5,5,5,3,5
dIzwJTyZZy0M0WGdIiMbw_E-/,22811,1,3,3,3,1,1
dIzwJTyZZy0M0WGdIiMbw_E-/,51226,1,5,5,5,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,323501,1,5,3,5,3,1
dIzwJTyZZy0M0WGdIiMbw_E-/,240108,1,3,5,1,1,3
dIzwJTyZZy0M0WGdIiMbw_E-/,8050,1,5,5,5,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,25599,1,5,5,5,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,25289,1,5,5,5,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,322074,1,5,3,3,3,5
dIzwJTyZZy0M0WGdIiMbw_E-/,320059,1,3,3,3,1,1
dIzwJTyZZy0M0WGdIiMbw_E-/,321093,1,1,1,1,3,1
dIzwJTyZZy0M0WGdIiMbw_E-/,239937,1,5,5,5,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,241373,1,5,5,3,1,5
dIzwJTyZZy0M0WGdIiMbw_E-/,322337,1,1,3,3,3,5
dIzwJTyZZy0M0WGdIiMbw_E-/,11893,1,5,3,3,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,25274,1,5,5,5,5,5
dIzwJTyZZy0M0WGdIiMbw_E-/,13693,1,5,5,3,5,5
dQKVqLeCZDaEXltmQA--/,329195,1,5,5,3,5,5
dQKVqLeCZDaEXltmQA--/,329757,1,1,5,5,3,3
dQKVqLeCZDaEXltmQA--/,327939,1,3,3,3,3,3
dQKVqLeCZDaEXltmQA--/,329231,1,5,5,5,5,5
dQKVqLeCZDaEXltmQA--/,331380,1,5,5,5,5,5
dQKVqLeCZDaEXltmQA--/,330395,1,1,1,1,1,1
dQKVqLeCZDaEXltmQA--/,329124,1,5,5,5,3,5
dQKVqLeCZDaEXltmQA--/,333700,1,5,5,5,5,5
dQKVqLeCZDaEXltmQA--/,323917,1,1,1,3,3,1
dQKVqLeCZDaEXltmQA--/,327923,1,5,5,3,3,5
dQKVqLeCZDaEXltmQA--/,330434,1,5,5,3,3,3
dQKVqLeCZDaEXltmQA--/,330813,1,3,3,3,3,1
dQKVqLeCZDaEXltmQA--/,330473,1,5,5,5,5,5
dQKVqLeCZDaEXltmQA--/,327081,1,5,5,3,3,3
dQKVqLeCZDaEXltmQA--/,329417,1,3,5,5,3,5
dQKVqLeCZDaEXltmQA--/,328315,1,3,5,3,3,5
dQKVqLeCZDaEXltmQA--/,330551,1,5,5,5,3,5
dQKVqLeCZDaEXltmQA--/,327000,1,1,1,3,1,1
dQKVqLeCZDaEXltmQA--/,329978,1,5,5,3,5,5
dQKVqLeCZDaEXltmQA--/,328519,1,5,5,5,5,5
dSB1T.abfCqWq7_a9Q--/,162116,1,1,1,3,1,1
dSB1T.abfCqWq7_a9Q--/,322482,1,5,5,5,5,5
dSB1T.abfCqWq7_a9Q--/,325802,1,3,3,3,3,5
dSB1T.abfCqWq7_a9Q--/,237272,1,3,3,1,3,5
dSB1T.abfCqWq7_a9Q--/,319606,1,3,1,1,3,3
dSB1T.abfCqWq7_a9Q--/,235065,1,5,5,5,3,5
dSB1T.abfCqWq7_a9Q--/,235232,1,5,5,3,5,5
dSB1T.abfCqWq7_a9Q--/,161821,1,3,3,5,3,5
dSB1T.abfCqWq7_a9Q--/,333196,1,1,3,3,3,1
dSB1T.abfCqWq7_a9Q--/,322281,1,1,3,5,3,5
dSB1T.abfCqWq7_a9Q--/,318699,1,5,5,3,3,5
dSB1T.abfCqWq7_a9Q--/,22239,1,1,3,3,3,3
dSB1T.abfCqWq7_a9Q--/,240143,1,5,5,3,3,5
dSB1T.abfCqWq7_a9Q--/,342733,1,1,1,1,1,1
dSB1T.abfCqWq7_a9Q--/,85110,1,1,1,3,3,1
dSB1T.abfCqWq7_a9Q--/,321828,1,1,3,3,1,5
dSB1T.abfCqWq7_a9Q--/,321602,1,3,3,3,3,5
dSB1T.abfCqWq7_a9Q--/,239732,1,3,3,5,3,5
dSB1T.abfCqWq7_a9Q--/,326745,1,1,3,1,3,1
dSB1T.abfCqWq7_a9Q--/,239980,1,5,5,5,5,5
dVGWGuKFeCflR8KvfEOEg58-/,321828,1,1,1,1,1,1
dVGWGuKFeCflR8KvfEOEg58-/,321093,1,3,1,3,1,1
dVGWGuKFeCflR8KvfEOEg58-/,322041,1,3,3,3,3,5
dVGWGuKFeCflR8KvfEOEg58-/,326220,1,5,5,5,5,3
dVGWGuKFeCflR8KvfEOEg58-/,238972,1,3,3,5,3,3
dVGWGuKFeCflR8KvfEOEg58-/,326203,1,5,5,5,3,3
dVGWGuKFeCflR8KvfEOEg58-/,163038,1,5,5,5,5,5
dVGWGuKFeCflR8KvfEOEg58-/,27026,1,5,5,5,3,5
dVGWGuKFeCflR8KvfEOEg58-/,235794,1,1,1,1,1,1
dVGWGuKFeCflR8KvfEOEg58-/,319038,1,3,1,3,1,1
dVGWGuKFeCflR8KvfEOEg58-/,27727,1,5,5,3,5,3
dVGWGuKFeCflR8KvfEOEg58-/,239783,1,1,3,3,1,1
dVGWGuKFeCflR8KvfEOEg58-/,237942,1,3,3,5,3,3
dVGWGuKFeCflR8KvfEOEg58-/,326289,1,5,3,3,3,5
dVGWGuKFeCflR8KvfEOEg58-/,325438,1,3,3,3,3,3
dVGWGuKFeCflR8KvfEOEg58-/,240799,1,5,5,5,5,3
dVGWGuKFeCflR8KvfEOEg58-/,160255,1,3,5,1,5,5
dVGWGuKFeCflR8KvfEOEg58-/,326536,1,3,3,3,5,1
dVGWGuKFeCflR8KvfEOEg58-/,161560,1,3,5,3,3,5
dVGWGuKFeCflR8KvfEOEg58-/,325995,1,1,3,1,1,1
dlmqHPuddDkQSdg-/,328747,1,5,5,5,5,3
dlmqHPuddDkQSdg-/,336900,1,1,1,1,1,3
dlmqHPuddDkQSdg-/,335600,1,3,5,5,3,5
dlmqHPuddDkQSdg-/,338203,1,5,5,5,5,5
dlmqHPuddDkQSdg-/,342984,1,1,1,1,1,1
dlmqHPuddDkQSdg-/,336082,1,5,5,3,3,5
dlmqHPuddDkQSdg-/,337094,1,1,1,3,1,3
dlmqHPuddDkQSdg-/,333672,1,3,1,1,3,1
dlmqHPuddDkQSdg-/,335448,1,1,1,1,1,1
dlmqHPuddDkQSdg-/,342439,1,1,1,1,3,3
dlmqHPuddDkQSdg-/,344691,1,3,5,5,3,5
dlmqHPuddDkQSdg-/,340019,1,3,1,1,3,1
dlmqHPuddDkQSdg-/,344429,1,5,3,3,5,5
dlmqHPuddDkQSdg-/,335210,1,5,5,5,3,5
dlmqHPuddDkQSdg-/,329992,1,3,1,1,1,1
dlmqHPuddDkQSdg-/,339726,1,5,5,3,5,5
dlmqHPuddDkQSdg-/,337574,1,3,3,3,3,1
dlmqHPuddDkQSdg-/,335925,1,3,5,3,3,5
dlmqHPuddDkQSdg-/,346152,1,1,1,1,1,1
dlmqHPuddDkQSdg-/,342623,1,3,3,3,3,5
doeeMO2XficEVxElmorQNoSJykVG/,83890,1,5,5,5,5,5
doeeMO2XficEVxElmorQNoSJykVG/,322281,1,5,5,5,5,5
doeeMO2XficEVxElmorQNoSJykVG/,321009,1,3,1,3,1,1
doeeMO2XficEVxElmorQNoSJykVG/,324954,1,1,1,1,3,1
doeeMO2XficEVxElmorQNoSJykVG/,323098,1,1,3,3,1,3
doeeMO2XficEVxElmorQNoSJykVG/,320824,1,1,1,1,1,1
doeeMO2XficEVxElmorQNoSJykVG/,5203,1,3,1,1,3,1
doeeMO2XficEVxElmorQNoSJykVG/,322815,1,1,1,1,3,3
doeeMO2XficEVxElmorQNoSJykVG/,322385,1,1,3,3,1,1
doeeMO2XficEVxElmorQNoSJykVG/,322736,1,5,5,5,5,5
doeeMO2XficEVxElmorQNoSJykVG/,326008,1,5,3,3,3,5
doeeMO2XficEVxElmorQNoSJykVG/,323000,1,3,1,3,1,3
doeeMO2XficEVxElmorQNoSJykVG/,322121,1,1,1,3,3,1
doeeMO2XficEVxElmorQNoSJykVG/,161583,1,3,1,3,1,3
doeeMO2XficEVxElmorQNoSJykVG/,83643,1,1,1,1,3,1
doeeMO2XficEVxElmorQNoSJykVG/,324287,1,3,1,3,3,3
doeeMO2XficEVxElmorQNoSJykVG/,324632,1,5,5,5,3,5
doeeMO2XficEVxElmorQNoSJykVG/,86593,1,5,5,5,5,5
doeeMO2XficEVxElmorQNoSJykVG/,322731,1,1,1,1,1,1
doeeMO2XficEVxElmorQNoSJykVG/,325872,1,3,1,3,3,3
eCkrTlSbfD06PSx2fQy7SoQ-/,336898,1,5,5,3,3,5
eCkrTlSbfD06PSx2fQy7SoQ-/,162820,1,5,5,5,5,5
eCkrTlSbfD06PSx2fQy7SoQ-/,335875,1,3,1,3,3,3
eCkrTlSbfD06PSx2fQy7SoQ-/,327253,1,5,5,5,5,5
eCkrTlSbfD06PSx2fQy7SoQ-/,341701,1,3,1,3,3,3
eCkrTlSbfD06PSx2fQy7SoQ-/,51816,1,3,5,3,3,3
eCkrTlSbfD06PSx2fQy7SoQ-/,162587,1,3,5,3,3,5
eCkrTlSbfD06PSx2fQy7SoQ-/,235065,1,5,5,5,5,5
eCkrTlSbfD06PSx2fQy7SoQ-/,340834,1,1,1,1,1,1
eCkrTlSbfD06PSx2fQy7SoQ-/,240563,1,3,3,3,3,1
eCkrTlSbfD06PSx2fQy7SoQ-/,328581,1,3,3,3,3,1
eCkrTlSbfD06PSx2fQy7SoQ-/,333828,1,3,3,3,3,5
eCkrTlSbfD06PSx2fQy7SoQ-/,18665,1,3,5,3,3,5
eCkrTlSbfD06PSx2fQy7SoQ-/,332897,1,3,3,3,3,3
eCkrTlSbfD06PSx2fQy7SoQ-/,329807,1,3,3,3,3,5
eCkrTlSbfD06PSx2fQy7SoQ-/,339085,1,5,5,3,3,5
eCkrTlSbfD06PSx2fQy7SoQ-/,340487,1,3,3,3,3,3
eCkrTlSbfD06PSx2fQy7SoQ-/,332566,1,3,3,3,3,5
eCkrTlSbfD06PSx2fQy7SoQ-/,327081,1,3,1,3,1,1
eCkrTlSbfD06PSx2fQy7SoQ-/,331022,1,3,3,3,3,3
eHDb9cGbfCX0idUGczVz/,346662,1,3,3,5,3,3
eHDb9cGbfCX0idUGczVz/,346695,1,3,5,5,3,3
eHDb9cGbfCX0idUGczVz/,344500,1,5,5,5,5,5
eHDb9cGbfCX0idUGczVz/,344164,1,5,3,5,3,5
eHDb9cGbfCX0idUGczVz/,346480,1,5,5,3,3,5
eHDb9cGbfCX0idUGczVz/,345554,1,5,5,5,3,5
eHDb9cGbfCX0idUGczVz/,326294,1,3,5,5,3,5
eHDb9cGbfCX0idUGczVz/,344069,1,3,5,5,5,5
eHDb9cGbfCX0idUGczVz/,345369,1,5,5,5,3,5
eHDb9cGbfCX0idUGczVz/,346143,1,5,5,5,5,5
eHDb9cGbfCX0idUGczVz/,340401,1,5,5,5,5,5
eHDb9cGbfCX0idUGczVz/,347499,1,5,5,3,3,5
eHDb9cGbfCX0idUGczVz/,346556,1,5,5,5,3,5
eHDb9cGbfCX0idUGczVz/,346706,1,5,5,5,5,5
eHDb9cGbfCX0idUGczVz/,346944,1,3,5,5,5,3
eHDb9cGbfCX0idUGczVz/,346167,1,3,5,3,3,5
eHDb9cGbfCX0idUGczVz/,344722,1,3,3,3,3,3
eHDb9cGbfCX0idUGczVz/,344562,1,5,5,3,5,5
eHDb9cGbfCX0idUGczVz/,344691,1,5,3,3,3,5
eHDb9cGbfCX0idUGczVz/,344128,1,5,5,5,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,327992,1,5,5,3,3,5
eSvFpl.Xfie9X1QifAAO1Q--/,25289,1,5,5,5,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,240783,1,5,3,5,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,325318,1,3,3,3,3,1
eSvFpl.Xfie9X1QifAAO1Q--/,318904,1,3,3,3,3,1
eSvFpl.Xfie9X1QifAAO1Q--/,325097,1,5,5,3,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,327080,1,3,5,5,5,3
eSvFpl.Xfie9X1QifAAO1Q--/,325440,1,3,3,1,1,1
eSvFpl.Xfie9X1QifAAO1Q--/,327912,1,3,3,3,3,1
eSvFpl.Xfie9X1QifAAO1Q--/,161218,1,5,5,5,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,325096,1,3,3,3,5,1
eSvFpl.Xfie9X1QifAAO1Q--/,325798,1,5,5,1,3,3
eSvFpl.Xfie9X1QifAAO1Q--/,322769,1,5,5,5,3,5
eSvFpl.Xfie9X1QifAAO1Q--/,326085,1,5,5,3,3,5
eSvFpl.Xfie9X1QifAAO1Q--/,325271,1,5,5,3,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,328581,1,5,5,5,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,162615,1,5,3,3,3,5
eSvFpl.Xfie9X1QifAAO1Q--/,242029,1,3,3,3,3,5
eSvFpl.Xfie9X1QifAAO1Q--/,324255,1,5,5,5,5,5
eSvFpl.Xfie9X1QifAAO1Q--/,239348,1,5,5,3,5,5
eXgm.2yCbC_pJYyFKNo-/,330597,1,5,3,3,3,5
eXgm.2yCbC_pJYyFKNo-/,340078,1,5,5,5,3,5
eXgm.2yCbC_pJYyFKNo-/,345678,1,1,1,1,1,3
eXgm.2yCbC_pJYyFKNo-/,340543,1,3,3,3,3,3
eXgm.2yCbC_pJYyFKNo-/,344898,1,5,5,3,3,5
eXgm.2yCbC_pJYyFKNo-/,338048,1,1,1,3,3,3
eXgm.2yCbC_pJYyFKNo-/,334768,1,5,5,5,5,5
eXgm.2yCbC_pJYyFKNo-/,338115,1,3,3,5,3,3
eXgm.2yCbC_pJYyFKNo-/,340605,1,5,5,5,5,5
eXgm.2yCbC_pJYyFKNo-/,342231,1,5,5,5,3,5
eXgm.2yCbC_pJYyFKNo-/,338688,1,1,1,3,3,3
eXgm.2yCbC_pJYyFKNo-/,342746,1,3,5,3,5,5
eXgm.2yCbC_pJYyFKNo-/,340877,1,5,3,5,3,3
eXgm.2yCbC_pJYyFKNo-/,330042,1,5,5,3,5,5
eXgm.2yCbC_pJYyFKNo-/,344361,1,3,3,5,3,5
eXgm.2yCbC_pJYyFKNo-/,341849,1,5,5,5,5,5
eXgm.2yCbC_pJYyFKNo-/,340788,1,5,3,3,3,5
eXgm.2yCbC_pJYyFKNo-/,338649,1,5,5,3,3,5
eXgm.2yCbC_pJYyFKNo-/,335616,1,3,3,3,5,5
eXgm.2yCbC_pJYyFKNo-/,327529,1,1,1,5,5,3
eirIBuiEbDuxIalXp2xahig-/,342733,1,5,3,3,3,3
eirIBuiEbDuxIalXp2xahig-/,329681,1,5,5,5,5,5
eirIBuiEbDuxIalXp2xahig-/,336193,1,1,3,3,1,3
eirIBuiEbDuxIalXp2xahig-/,330690,1,1,1,1,3,1
eirIBuiEbDuxIalXp2xahig-/,345863,1,1,3,3,1,3
eirIBuiEbDuxIalXp2xahig-/,333494,1,3,1,1,3,3
eirIBuiEbDuxIalXp2xahig-/,336755,1,1,1,1,1,1
eirIBuiEbDuxIalXp2xahig-/,345946,1,3,1,3,3,1
eirIBuiEbDuxIalXp2xahig-/,336172,1,1,1,1,3,1
eirIBuiEbDuxIalXp2xahig-/,346152,1,5,5,3,3,5
eirIBuiEbDuxIalXp2xahig-/,344808,1,3,5,3,3,5
eirIBuiEbDuxIalXp2xahig-/,335872,1,1,3,3,1,1
eirIBuiEbDuxIalXp2xahig-/,335873,1,3,3,3,5,3
eirIBuiEbDuxIalXp2xahig-/,332424,1,3,3,3,3,5
eirIBuiEbDuxIalXp2xahig-/,334591,1,5,5,5,5,5
eirIBuiEbDuxIalXp2xahig-/,333246,1,5,5,5,3,5
eirIBuiEbDuxIalXp2xahig-/,334516,1,3,3,5,3,1
eirIBuiEbDuxIalXp2xahig-/,344584,1,1,1,1,1,3
eirIBuiEbDuxIalXp2xahig-/,345853,1,3,3,3,3,5
eirIBuiEbDuxIalXp2xahig-/,333522,1,5,5,5,3,5
esz.LJmZZyuK83KLFYLT1_O.rg--/,322731,1,3,3,3,1,1
esz.LJmZZyuK83KLFYLT1_O.rg--/,84618,1,3,1,3,1,5
esz.LJmZZyuK83KLFYLT1_O.rg--/,84330,1,1,1,1,1,1
esz.LJmZZyuK83KLFYLT1_O.rg--/,4572,1,5,3,3,3,5
esz.LJmZZyuK83KLFYLT1_O.rg--/,11893,1,3,5,5,5,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,240359,1,1,5,5,3,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,17608,1,5,5,3,3,5
esz.LJmZZyuK83KLFYLT1_O.rg--/,319351,1,5,5,5,5,5
esz.LJmZZyuK83KLFYLT1_O.rg--/,323983,1,5,5,3,1,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,237049,1,5,1,3,3,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,320561,1,3,3,3,1,1
esz.LJmZZyuK83KLFYLT1_O.rg--/,320635,1,1,1,1,1,1
esz.LJmZZyuK83KLFYLT1_O.rg--/,322931,1,3,3,1,3,1
esz.LJmZZyuK83KLFYLT1_O.rg--/,323212,1,5,3,5,5,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,16981,1,5,5,3,5,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,11457,1,1,3,3,1,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,161716,1,3,3,3,1,1
esz.LJmZZyuK83KLFYLT1_O.rg--/,321698,1,3,5,3,5,5
esz.LJmZZyuK83KLFYLT1_O.rg--/,322717,1,5,5,3,3,3
esz.LJmZZyuK83KLFYLT1_O.rg--/,239348,1,5,3,3,5,3
f3qAjliFcCv2fysADcyhLg--/,331290,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,330525,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,318495,1,5,3,3,5,5
f3qAjliFcCv2fysADcyhLg--/,330559,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,321859,1,1,1,3,1,3
f3qAjliFcCv2fysADcyhLg--/,330418,1,5,3,3,3,3
f3qAjliFcCv2fysADcyhLg--/,330416,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,328167,1,3,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,329858,1,3,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,325503,1,5,3,3,3,3
f3qAjliFcCv2fysADcyhLg--/,326043,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,329893,1,1,1,3,1,1
f3qAjliFcCv2fysADcyhLg--/,329294,1,3,1,5,3,1
f3qAjliFcCv2fysADcyhLg--/,321093,1,1,1,3,1,1
f3qAjliFcCv2fysADcyhLg--/,331508,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,327618,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,319333,1,3,3,3,5,1
f3qAjliFcCv2fysADcyhLg--/,329614,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,330179,1,1,1,1,1,1
f3qAjliFcCv2fysADcyhLg--/,330573,1,1,3,1,3,1
fTZtQ_2GJHr3T2_2/,328975,1,5,3,3,3,5
fTZtQ_2GJHr3T2_2/,159696,1,3,5,5,3,3
fTZtQ_2GJHr3T2_2/,341701,1,3,3,3,5,3
fTZtQ_2GJHr3T2_2/,329978,1,3,3,3,3,5
fTZtQ_2GJHr3T2_2/,335594,1,3,5,5,5,3
fTZtQ_2GJHr3T2_2/,343364,1,5,3,3,5,3
fTZtQ_2GJHr3T2_2/,329715,1,5,5,5,5,3
fTZtQ_2GJHr3T2_2/,321766,1,5,5,5,3,5
fTZtQ_2GJHr3T2_2/,341552,1,1,1,1,1,1
fTZtQ_2GJHr3T2_2/,345047,1,5,5,3,3,3
fTZtQ_2GJHr3T2_2/,332286,1,3,3,3,5,3
fTZtQ_2GJHr3T2_2/,342745,1,3,3,3,3,3
fTZtQ_2GJHr3T2_2/,339667,1,3,5,3,3,5
fTZtQ_2GJHr3T2_2/,332328,1,3,3,5,3,5
fTZtQ_2GJHr3T2_2/,339156,1,5,5,5,3,5
fTZtQ_2GJHr3T2_2/,336172,1,1,3,5,5,3
fTZtQ_2GJHr3T2_2/,341580,1,3,3,3,3,3
fTZtQ_2GJHr3T2_2/,343724,1,3,3,3,5,3
fTZtQ_2GJHr3T2_2/,323368,1,3,5,5,5,3
fZtF82SdeieDoGdC5uRPlgLg/,336791,1,5,5,5,5,5
fZtF82SdeieDoGdC5uRPlgLg/,338644,1,3,3,3,3,3
fZtF82SdeieDoGdC5uRPlgLg/,334089,1,3,5,5,5,5
fZtF82SdeieDoGdC5uRPlgLg/,338115,1,5,5,3,3,5
fZtF82SdeieDoGdC5uRPlgLg/,340831,1,1,3,3,3,5
fZtF82SdeieDoGdC5uRPlgLg/,336898,1,5,5,5,3,3
fZtF82SdeieDoGdC5uRPlgLg/,333641,1,3,3,3,3,3
fZtF82SdeieDoGdC5uRPlgLg/,335990,1,5,3,5,5,3
fZtF82SdeieDoGdC5uRPlgLg/,333792,1,5,3,3,3,3
fZtF82SdeieDoGdC5uRPlgLg/,333497,1,5,5,5,3,5
fZtF82SdeieDoGdC5uRPlgLg/,336818,1,5,5,5,5,5
fZtF82SdeieDoGdC5uRPlgLg/,333161,1,3,3,3,1,5
fZtF82SdeieDoGdC5uRPlgLg/,334768,1,3,1,1,1,3
fZtF82SdeieDoGdC5uRPlgLg/,335612,1,5,5,3,5,5
fZtF82SdeieDoGdC5uRPlgLg/,334591,1,5,5,3,3,5
fZtF82SdeieDoGdC5uRPlgLg/,336078,1,3,3,3,1,3
fZtF82SdeieDoGdC5uRPlgLg/,333700,1,5,5,5,3,5
fZtF82SdeieDoGdC5uRPlgLg/,335517,1,5,5,3,3,5
fZtF82SdeieDoGdC5uRPlgLg/,330912,1,5,5,5,5,5
fZtF82SdeieDoGdC5uRPlgLg/,338753,1,3,3,5,5,5
fZtwF5mecy_i9PmnBQ--/,331775,1,5,3,3,3,5
fZtwF5mecy_i9PmnBQ--/,327529,1,3,3,5,5,5
fZtwF5mecy_i9PmnBQ--/,329342,1,3,3,3,3,3
fZtwF5mecy_i9PmnBQ--/,330008,1,5,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,333521,1,5,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,328547,1,5,5,3,3,5
fZtwF5mecy_i9PmnBQ--/,326201,1,3,3,3,3,1
fZtwF5mecy_i9PmnBQ--/,333193,1,3,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,327082,1,1,3,3,3,3
fZtwF5mecy_i9PmnBQ--/,326008,1,3,5,3,3,5
fZtwF5mecy_i9PmnBQ--/,327031,1,5,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,327928,1,5,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,332388,1,5,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,332812,1,5,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,328272,1,3,5,5,3,5
fZtwF5mecy_i9PmnBQ--/,327032,1,3,3,3,3,3
fZtwF5mecy_i9PmnBQ--/,330473,1,5,5,5,3,5
fZtwF5mecy_i9PmnBQ--/,329926,1,5,5,5,5,5
fZtwF5mecy_i9PmnBQ--/,328169,1,3,3,3,3,5
fZtwF5mecy_i9PmnBQ--/,335565,1,3,5,3,3,5
flYQh4iXZi96gBa8i1w-/,341670,1,1,1,1,1,1
flYQh4iXZi96gBa8i1w-/,333828,1,1,1,1,1,1
flYQh4iXZi96gBa8i1w-/,334832,1,3,3,3,1,1
flYQh4iXZi96gBa8i1w-/,342043,1,3,5,5,3,5
flYQh4iXZi96gBa8i1w-/,325627,1,3,1,1,1,1
flYQh4iXZi96gBa8i1w-/,338336,1,5,3,3,3,5
flYQh4iXZi96gBa8i1w-/,336478,1,1,1,1,1,1
flYQh4iXZi96gBa8i1w-/,337000,1,1,1,3,1,1
